categoria,tipo,provincia,periodo,Ventas
Verduras,Tomate,TUCUMAN,Otoño,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,ventasModeradas
Verduras,Tomate,TUCUMAN,Otoño,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,ventasMinimas
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Otoño,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,ventasModeradas
Verduras,Pimiento Rojo,CABA,Otoño,ventasModeradas
Verduras,Pimiento Rojo,CABA,Otoño,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,ventasModeradas
Verduras,Pimiento Rojo,CABA,Otoño,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,ventasModeradas
Verduras,Pimiento Rojo,CABA,Otoño,ventasModeradas
Verduras,Pimiento Rojo,CABA,Otoño,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,ventasModeradas
Verduras,Pimiento Rojo,CABA,Otoño,ventasModeradas
Verduras,Pimiento Rojo,CABA,Otoño,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,ventasMayor
Verduras,Pimiento Rojo,CABA,Otoño,ventasMayor
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,CABA,Otoño,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,NEUQUEN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Cebolla blanca,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,Buenos Aires,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,CABA,Otoño,ventasMinimas
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,NEUQUEN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Papa negra,TUCUMAN,Otoño,ventasMayor
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasMinimas
Verduras,Batata,Buenos Aires,Otoño,ventasModeradas
Verduras,Batata,CABA,Otoño,ventasModeradas
Verduras,Batata,CABA,Otoño,ventasMinimas
Verduras,Batata,CABA,Otoño,ventasMinimas
Verduras,Batata,CABA,Otoño,ventasMinimas
Verduras,Batata,CABA,Otoño,ventasModeradas
Verduras,Batata,CABA,Otoño,ventasMinimas
Verduras,Batata,CABA,Otoño,ventasMinimas
Verduras,Batata,CABA,Otoño,ventasMinimas
Verduras,Batata,CABA,Otoño,ventasMinimas
Verduras,Batata,CABA,Otoño,ventasModeradas
Verduras,Batata,CABA,Otoño,ventasMinimas
Verduras,Batata,CABA,Otoño,ventasMinimas
Verduras,Batata,CABA,Otoño,ventasModeradas
Verduras,Batata,CABA,Otoño,ventasMinimas
Verduras,Batata,CABA,Otoño,ventasMinimas
Verduras,Batata,CABA,Otoño,ventasModeradas
Verduras,Batata,CABA,Otoño,ventasMinimas
Verduras,Batata,CABA,Otoño,ventasMinimas
Verduras,Batata,CABA,Otoño,ventasModeradas
Verduras,Batata,CABA,Otoño,ventasMinimas
Verduras,Batata,CABA,Otoño,ventasMinimas
Verduras,Batata,CABA,Otoño,ventasMinimas
Verduras,Batata,NEUQUEN,Otoño,ventasModeradas
Verduras,Batata,NEUQUEN,Otoño,ventasModeradas
Verduras,Batata,NEUQUEN,Otoño,ventasMayor
Verduras,Batata,NEUQUEN,Otoño,ventasMayor
Verduras,Batata,NEUQUEN,Otoño,ventasModeradas
Verduras,Batata,NEUQUEN,Otoño,ventasModeradas
Verduras,Batata,NEUQUEN,Otoño,ventasModeradas
Verduras,Batata,NEUQUEN,Otoño,ventasModeradas
Verduras,Batata,NEUQUEN,Otoño,ventasModeradas
Verduras,Batata,NEUQUEN,Otoño,ventasMayor
Verduras,Batata,NEUQUEN,Otoño,ventasModeradas
Verduras,Batata,NEUQUEN,Otoño,ventasMayor
Verduras,Batata,NEUQUEN,Otoño,ventasMayor
Verduras,Batata,NEUQUEN,Otoño,ventasModeradas
Verduras,Batata,NEUQUEN,Otoño,ventasModeradas
Verduras,Batata,NEUQUEN,Otoño,ventasMayor
Verduras,Batata,NEUQUEN,Otoño,ventasMayor
Verduras,Batata,NEUQUEN,Otoño,ventasMayor
Verduras,Batata,NEUQUEN,Otoño,ventasMayor
Verduras,Batata,NEUQUEN,Otoño,ventasModeradas
Verduras,Batata,NEUQUEN,Otoño,ventasModeradas
Verduras,Batata,NEUQUEN,Otoño,ventasModeradas
Verduras,Batata,TUCUMAN,Otoño,ventasModeradas
Verduras,Batata,TUCUMAN,Otoño,ventasMayor
Verduras,Batata,TUCUMAN,Otoño,ventasMayor
Verduras,Batata,TUCUMAN,Otoño,ventasMayor
Verduras,Batata,TUCUMAN,Otoño,ventasMayor
Verduras,Batata,TUCUMAN,Otoño,ventasMayor
Verduras,Batata,TUCUMAN,Otoño,ventasMayor
Verduras,Batata,TUCUMAN,Otoño,ventasMayor
Verduras,Batata,TUCUMAN,Otoño,ventasMayor
Verduras,Batata,TUCUMAN,Otoño,ventasMayor
Verduras,Batata,TUCUMAN,Otoño,ventasModeradas
Verduras,Batata,TUCUMAN,Otoño,ventasMayor
Verduras,Batata,TUCUMAN,Otoño,ventasModeradas
Verduras,Batata,TUCUMAN,Otoño,ventasMayor
Verduras,Batata,TUCUMAN,Otoño,ventasMayor
Verduras,Batata,TUCUMAN,Otoño,ventasMayor
Verduras,Batata,TUCUMAN,Otoño,ventasModeradas
Verduras,Batata,TUCUMAN,Otoño,ventasMayor
Verduras,Batata,TUCUMAN,Otoño,ventasMayor
Verduras,Batata,TUCUMAN,Otoño,ventasMayor
Verduras,Batata,TUCUMAN,Otoño,ventasMayor
Verduras,Batata,TUCUMAN,Otoño,ventasMayor
Frutas,Banana,Buenos Aires,Invierno,ventasMinimas
Frutas,Banana,Buenos Aires,Invierno,ventasModeradas
Frutas,Banana,Buenos Aires,Invierno,ventasMinimas
Frutas,Banana,Buenos Aires,Invierno,ventasModeradas
Frutas,Banana,Buenos Aires,Invierno,ventasModeradas
Frutas,Banana,Buenos Aires,Invierno,ventasModeradas
Frutas,Banana,Buenos Aires,Invierno,ventasModeradas
Frutas,Banana,Buenos Aires,Invierno,ventasModeradas
Frutas,Banana,Buenos Aires,Invierno,ventasMinimas
Frutas,Banana,Buenos Aires,Invierno,ventasModeradas
Frutas,Banana,Buenos Aires,Invierno,ventasMinimas
Frutas,Banana,Buenos Aires,Invierno,ventasModeradas
Frutas,Banana,Buenos Aires,Invierno,ventasModeradas
Frutas,Banana,Buenos Aires,Invierno,ventasMinimas
Frutas,Banana,Buenos Aires,Invierno,ventasModeradas
Frutas,Banana,Buenos Aires,Invierno,ventasModeradas
Frutas,Banana,Buenos Aires,Invierno,ventasModeradas
Frutas,Banana,Buenos Aires,Invierno,ventasModeradas
Frutas,Banana,Buenos Aires,Invierno,ventasModeradas
Frutas,Banana,Buenos Aires,Invierno,ventasModeradas
Frutas,Banana,Buenos Aires,Invierno,ventasModeradas
Frutas,Banana,Buenos Aires,Invierno,ventasModeradas
Frutas,Banana,CABA,Invierno,ventasModeradas
Frutas,Banana,CABA,Invierno,ventasModeradas
Frutas,Banana,CABA,Invierno,ventasModeradas
Frutas,Banana,CABA,Invierno,ventasModeradas
Frutas,Banana,CABA,Invierno,ventasModeradas
Frutas,Banana,CABA,Invierno,ventasMayor
Frutas,Banana,CABA,Invierno,ventasModeradas
Frutas,Banana,CABA,Invierno,ventasMayor
Frutas,Banana,CABA,Invierno,ventasModeradas
Frutas,Banana,CABA,Invierno,ventasModeradas
Frutas,Banana,CABA,Invierno,ventasModeradas
Frutas,Banana,CABA,Invierno,ventasModeradas
Frutas,Banana,CABA,Invierno,ventasMayor
Frutas,Banana,CABA,Invierno,ventasMayor
Frutas,Banana,CABA,Invierno,ventasModeradas
Frutas,Banana,CABA,Invierno,ventasModeradas
Frutas,Banana,CABA,Invierno,ventasModeradas
Frutas,Banana,CABA,Invierno,ventasModeradas
Frutas,Banana,CABA,Invierno,ventasModeradas
Frutas,Banana,CABA,Invierno,ventasMayor
Frutas,Banana,CABA,Invierno,ventasMayor
Frutas,Banana,CABA,Invierno,ventasMayor
Frutas,Banana,NEUQUEN,Invierno,ventasModeradas
Frutas,Banana,NEUQUEN,Invierno,ventasModeradas
Frutas,Banana,NEUQUEN,Invierno,ventasMinimas
Frutas,Banana,NEUQUEN,Invierno,ventasMinimas
Frutas,Banana,NEUQUEN,Invierno,ventasModeradas
Frutas,Banana,NEUQUEN,Invierno,ventasMinimas
Frutas,Banana,NEUQUEN,Invierno,ventasModeradas
Frutas,Banana,NEUQUEN,Invierno,ventasModeradas
Frutas,Banana,NEUQUEN,Invierno,ventasModeradas
Frutas,Banana,NEUQUEN,Invierno,ventasModeradas
Frutas,Banana,NEUQUEN,Invierno,ventasModeradas
Frutas,Banana,NEUQUEN,Invierno,ventasMinimas
Frutas,Banana,NEUQUEN,Invierno,ventasModeradas
Frutas,Banana,NEUQUEN,Invierno,ventasModeradas
Frutas,Banana,NEUQUEN,Invierno,ventasModeradas
Frutas,Banana,NEUQUEN,Invierno,ventasModeradas
Frutas,Banana,NEUQUEN,Invierno,ventasModeradas
Frutas,Banana,NEUQUEN,Invierno,ventasModeradas
Frutas,Banana,NEUQUEN,Invierno,ventasMinimas
Frutas,Banana,NEUQUEN,Invierno,ventasModeradas
Frutas,Banana,NEUQUEN,Invierno,ventasModeradas
Frutas,Banana,NEUQUEN,Invierno,ventasModeradas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
Frutas,Banana,TUCUMAN,Invierno,ventasMinimas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
