TipoAlimento,Alimento,provincia,periodo,temperatura,Ventas
Frutas,Banana,CABA,Primavera,temp3_17_22,ventasModeradas
Frutas,Banana,CABA,Primavera,temp3_17_22,ventasModeradas
Frutas,Banana,CABA,Primavera,temp2_14_17,ventasModeradas
Frutas,Banana,CABA,Primavera,temp2_14_17,ventasModeradas
Frutas,Banana,CABA,Primavera,temp3_17_22,ventasModeradas
Frutas,Banana,CABA,Primavera,temp2_14_17,ventasModeradas
Frutas,Banana,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,CABA,Primavera,temp3_17_22,ventasModeradas
Frutas,Banana,CABA,Primavera,temp3_17_22,ventasModeradas
Frutas,Banana,CABA,Primavera,temp3_17_22,ventasModeradas
Frutas,Banana,CABA,Primavera,temp2_14_17,ventasModeradas
Frutas,Banana,CABA,Primavera,temp3_17_22,ventasModeradas
Frutas,Banana,CABA,Primavera,temp3_17_22,ventasModeradas
Frutas,Banana,CABA,Primavera,temp2_14_17,ventasModeradas
Frutas,Banana,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Banana,CABA,Primavera,temp3_17_22,ventasModeradas
Frutas,Banana,CABA,Primavera,temp2_14_17,ventasModeradas
Frutas,Banana,CABA,Primavera,temp3_17_22,ventasModeradas
Frutas,Banana,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Banana,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Banana,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp3_17_22,ventasModeradas
Frutas,Frutillas,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp3_17_22,ventasModeradas
Frutas,Frutillas,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Frutillas,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp2_14_17,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp2_14_17,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,CABA,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,NEUQUEN,Primavera,temp2_14_17,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Primavera,temp2_14_17,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,NEUQUEN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Primavera,temp2_14_17,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Primavera,temp2_14_17,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Primavera,temp2_14_17,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,NEUQUEN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,NEUQUEN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Primavera,temp2_14_17,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Primavera,temp2_14_17,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp2_14_17,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,TUCUMAN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp2_14_17,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp2_14_17,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Frutas,Manzana roja,TUCUMAN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp3_17_22,ventasMinimas
Frutas,Manzana roja,TUCUMAN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp2_14_17,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp2_14_17,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp2_14_17,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp2_14_17,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp3_17_22,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Primavera,temp2_14_17,ventasMinimas
Verduras,Ajo,Buenos Aires,Primavera,temp2_14_17,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp3_17_22,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp2_14_17,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp3_17_22,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp3_17_22,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp3_17_22,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp3_17_22,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp3_17_22,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp2_14_17,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp3_17_22,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp3_17_22,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp2_14_17,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp2_14_17,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp3_17_22,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp2_14_17,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp3_17_22,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp3_17_22,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp2_14_17,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp2_14_17,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp3_17_22,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp2_14_17,ventasMayor
Verduras,Ajo,Buenos Aires,Primavera,temp3_17_22,ventasMayor
Verduras,Ajo,CABA,Primavera,temp3_17_22,ventasModeradas
Verduras,Ajo,CABA,Primavera,temp3_17_22,ventasModeradas
Verduras,Ajo,CABA,Primavera,temp3_17_22,ventasModeradas
Verduras,Ajo,CABA,Primavera,temp3_17_22,ventasMayor
Verduras,Ajo,CABA,Primavera,temp2_14_17,ventasMayor
Verduras,Ajo,CABA,Primavera,temp3_17_22,ventasModeradas
Verduras,Ajo,CABA,Primavera,temp3_17_22,ventasMayor
